type,name,count,density,num_components,largest_component_diameter,transitivity
edge,C1737228,7,3.370407819346141e-05,645,0,0.0
edge,C0392494,2,9.62973662670326e-06,645,0,0.0
edge,C0549405,95,0.00045741248976840485,645,0,0.0
edge,C0231529,28,0.00013481631277384565,645,0,0.0
edge,C0233637,4,1.925947325340652e-05,645,0,0.0
edge,C0919750,47,0.0002262988107275266,645,0,0.0
edge,C0016662,10,4.81486831335163e-05,645,0,0.0
edge,C0018196,5,2.407434156675815e-05,645,0,0.0
edge,C0011407,16,7.703789301362607e-05,645,0,0.0
edge,C0853760,168,0.0008088978766430738,645,0,0.0
edge,C0555971,91,0.0004381530165149983,645,0,0.0
edge,C0877117,8,3.851894650681304e-05,645,0,0.0
edge,C0399461,37,0.0001781501275940103,645,0,0.0
edge,C0025320,12,5.777841976021956e-05,645,0,0.0
edge,C0032226,41,0.00019740960084741683,645,0,0.0
edge,C0577631,37,0.0001781501275940103,645,0,0.0
edge,C0151736,57,0.0002744474938610429,645,0,0.0
edge,C0340971,4,1.925947325340652e-05,645,0,0.0
edge,C1096532,58,0.00027926236217439454,645,0,0.0
edge,C1697540,178,0.0008570465597765901,645,0,0.0
edge,C0158371,26,0.00012518657614714237,645,0,0.0
edge,C2697368,18,8.666762964032934e-05,645,0,0.0
edge,C0846967,19,9.148249795368096e-05,645,0,0.0
edge,C0854358,79,0.00038037459675477873,645,0,0.0
edge,C1303192,75,0.00036111512350137223,645,0,0.0
edge,C0162638,12,5.777841976021956e-05,645,0,0.0
edge,C0263105,35,0.00016852039096730705,645,0,0.0
edge,C0232720,46,0.00022148394241417498,645,0,0.0
edge,C0151664,56,0.0002696326255476913,645,0,0.0
edge,C0341702,43,0.00020703933747412008,645,0,0.0
edge,C0014236,12,5.777841976021956e-05,645,0,0.0
edge,C0341318,33,0.00015889065434060377,645,0,0.0
edge,C0001349,16,7.703789301362607e-05,645,0,0.0
edge,C0342245,37,0.0001781501275940103,645,0,0.0
edge,C0860805,39,0.00018777986422071355,645,0,0.0
edge,C0021655,40,0.0001925947325340652,645,0,0.0
edge,C0031547,15,7.222302470027445e-05,645,0,0.0
edge,C1698446,8,3.851894650681304e-05,645,0,0.0
edge,C0026069,4,1.925947325340652e-05,645,0,0.0
edge,C2242498,147,0.0007077856420626896,645,0,0.0
edge,C2711248,7,3.370407819346141e-05,645,0,0.0
edge,C0392618,64,0.0003081515720545043,645,0,0.0
edge,C0349790,14,6.740815638692282e-05,645,0,0.0
edge,C0342649,62,0.00029852183542780105,645,0,0.0
edge,C0016655,59,0.00028407723048774617,645,0,0.0
edge,C0853701,55,0.00026481775723433967,645,0,0.0
edge,C1504373,38,0.00018296499590736193,645,0,0.0
edge,C0853890,4,1.925947325340652e-05,645,0,0.0
edge,C0425791,54,0.000260002888920988,645,0,0.0
edge,C1739104,38,0.00018296499590736193,645,0,0.0
edge,C1963985,26,0.00012518657614714237,645,0,0.0
edge,C0188412,19,9.148249795368096e-05,645,0,0.0
edge,C0023218,68,0.00032741104530791085,645,0,0.0
edge,C0555026,33,0.00015889065434060377,645,0,0.0
edge,C0159060,54,0.000260002888920988,645,0,0.0
edge,C1736184,46,0.00022148394241417498,645,0,0.0
edge,C0558401,131,0.0006307477490490635,645,0,0.0
edge,C0013203,57,0.0002744474938610429,645,0,0.0
edge,C1096139,51,0.0002455582839809331,645,0,0.0
edge,C0241729,53,0.00025518802060763636,645,0,0.0
edge,C0948238,166,0.0007992681400163706,645,0,0.0
edge,C0193438,55,0.00026481775723433967,645,0,0.0
edge,C0863170,47,0.0002262988107275266,645,0,0.0
edge,C0855967,12,5.777841976021956e-05,645,0,0.0
edge,C0853326,44,0.0002118542057874717,645,0,0.0
edge,C0263109,34,0.00016370552265395543,645,0,0.0
edge,C0333559,104,0.0005007463045885695,645,0,0.0
edge,C0272423,6,2.888920988010978e-05,645,0,0.0
edge,C0311245,55,0.00026481775723433967,645,0,0.0
edge,C0920149,8,3.851894650681304e-05,645,0,0.0
edge,C0196576,37,0.0001781501275940103,645,0,0.0
edge,C0235807,38,0.00018296499590736193,645,0,0.0
edge,C1142438,26,0.00012518657614714237,645,0,0.0
edge,C0948486,59,0.00028407723048774617,645,0,0.0
edge,C0435632,59,0.00028407723048774617,645,0,0.0
edge,C0345176,3,1.444460494005489e-05,645,0,0.0
edge,C0033075,70,0.0003370407819346141,645,0,0.0
edge,C0193277,3,1.444460494005489e-05,645,0,0.0
edge,C0021932,100,0.00048148683133516297,645,0,0.0
edge,C1619718,38,0.00018296499590736193,645,0,0.0
edge,C0853562,23,0.00011074197120708749,645,0,0.0
edge,C0521498,48,0.00023111367904087824,645,0,0.0
edge,C0947978,38,0.00018296499590736193,645,0,0.0
edge,C1142117,9,4.333381482016467e-05,645,0,0.0
edge,C1096197,57,0.0002744474938610429,645,0,0.0
edge,C0042929,30,0.0001444460494005489,645,0,0.0
edge,C0476281,108,0.000520005777841976,645,0,0.0
edge,C0852740,71,0.00034185565024796573,645,0,0.0
edge,C1698766,17,8.185276132697771e-05,645,0,0.0
edge,C1292777,3,1.444460494005489e-05,645,0,0.0
edge,C0154834,2,9.62973662670326e-06,645,0,0.0
edge,C0410647,16,7.703789301362607e-05,645,0,0.0
edge,C0262544,65,0.0003129664403678559,645,0,0.0
edge,C2363915,25,0.00012037170783379074,645,0,0.0
edge,C0011432,67,0.00032259617699455917,645,0,0.0
edge,C0015674,71,0.00034185565024796573,645,0,0.0
edge,C0854270,14,6.740815638692282e-05,645,0,0.0
edge,C0860955,23,0.00011074197120708749,645,0,0.0
edge,C0729958,45,0.00021666907410082333,645,0,0.0
edge,C0235827,114,0.0005488949877220858,645,0,0.0
edge,C1695984,12,5.777841976021956e-05,645,0,0.0
edge,C1168144,16,7.703789301362607e-05,645,0,0.0
edge,C0549475,112,0.0005392652510953826,645,0,0.0
edge,C0740307,29,0.00013963118108719727,645,0,0.0
edge,C0740308,6,2.888920988010978e-05,645,0,0.0
edge,C0854112,6,2.888920988010978e-05,645,0,0.0
edge,C0155499,39,0.00018777986422071355,645,0,0.0
edge,C0855756,14,6.740815638692282e-05,645,0,0.0
edge,C0007766,58,0.00027926236217439454,645,0,0.0
edge,C1328308,70,0.0003370407819346141,645,0,0.0
edge,C0393711,6,2.888920988010978e-05,645,0,0.0
edge,C0271240,81,0.00039000433338148204,645,0,0.0
edge,C0853040,18,8.666762964032934e-05,645,0,0.0
edge,C0086439,144,0.0006933410371226347,645,0,0.0
edge,C0017150,11,5.296355144686793e-05,645,0,0.0
edge,C1737211,23,0.00011074197120708749,645,0,0.0
edge,C0856414,9,4.333381482016467e-05,645,0,0.0
edge,C0853415,42,0.00020222446916076846,645,0,0.0
edge,C0035238,6,2.888920988010978e-05,645,0,0.0
edge,C1608411,18,8.666762964032934e-05,645,0,0.0
edge,C1388177,135,0.00065000722230247,645,0,0.0
edge,C2242529,138,0.000664451827242525,645,0,0.0
edge,C0155760,13,6.259328807357118e-05,645,0,0.0
edge,C1142087,1,4.81486831335163e-06,645,0,0.0
edge,C0677957,12,5.777841976021956e-05,645,0,0.0
edge,C0267176,54,0.000260002888920988,645,0,0.0
edge,C0857836,19,9.148249795368096e-05,645,0,0.0
edge,C0193173,41,0.00019740960084741683,645,0,0.0
edge,C2242636,10,4.81486831335163e-05,645,0,0.0
edge,C0919620,81,0.00039000433338148204,645,0,0.0
edge,C0424024,14,6.740815638692282e-05,645,0,0.0
edge,C0855968,17,8.185276132697771e-05,645,0,0.0
edge,C0149699,65,0.0003129664403678559,645,0,0.0
edge,C0189817,82,0.00039481920169483366,645,0,0.0
edge,C0234944,7,3.370407819346141e-05,645,0,0.0
edge,C0860513,86,0.00041407867494824016,645,0,0.0
edge,C1328381,77,0.0003707448601280755,645,0,0.0
edge,C0855685,19,9.148249795368096e-05,645,0,0.0
edge,C0853737,35,0.00016852039096730705,645,0,0.0
edge,C0024884,36,0.00017333525928065868,645,0,0.0
edge,C0948478,69,0.0003322259136212625,645,0,0.0
edge,C0854050,12,5.777841976021956e-05,645,0,0.0
edge,C1328351,9,4.333381482016467e-05,645,0,0.0
edge,C0476405,24,0.00011555683952043912,645,0,0.0
edge,C0947973,33,0.00015889065434060377,645,0,0.0
edge,C0520854,15,7.222302470027445e-05,645,0,0.0
edge,C1868877,87,0.0004188935432615918,645,0,0.0
edge,C1272092,28,0.00013481631277384565,645,0,0.0
edge,C0542261,32,0.00015407578602725215,645,0,0.0
edge,C0920064,25,0.00012037170783379074,645,0,0.0
edge,C0346979,39,0.00018777986422071355,645,0,0.0
edge,C1112180,39,0.00018777986422071355,645,0,0.0
edge,C0442951,70,0.0003370407819346141,645,0,0.0
edge,C0542153,21,0.00010111223458038423,645,0,0.0
edge,C0919578,21,0.00010111223458038423,645,0,0.0
edge,C0341503,62,0.00029852183542780105,645,0,0.0
edge,C0853629,21,0.00010111223458038423,645,0,0.0
edge,C0852630,18,8.666762964032934e-05,645,0,0.0
edge,C0333271,42,0.00020222446916076846,645,0,0.0
edge,C0158280,105,0.0005055611729019212,645,0,0.0
edge,C0577730,62,0.00029852183542780105,645,0,0.0
edge,C0204600,10,4.81486831335163e-05,645,0,0.0
edge,C0036347,5,2.407434156675815e-05,645,0,0.0
edge,C0555358,19,9.148249795368096e-05,645,0,0.0
edge,C0034642,104,0.0005007463045885695,645,0,0.0
edge,C0740281,47,0.0002262988107275266,645,0,0.0
edge,C0856127,39,0.00018777986422071355,645,0,0.0
edge,C0312420,69,0.0003322259136212625,645,0,0.0
edge,C0877168,26,0.00012518657614714237,645,0,0.0
edge,C1337035,6,2.888920988010978e-05,645,0,0.0
edge,C0948240,14,6.740815638692282e-05,645,0,0.0
edge,C0858833,28,0.00013481631277384565,645,0,0.0
edge,C0020474,18,8.666762964032934e-05,645,0,0.0
edge,C0333313,157,0.0007559343251962059,645,0,0.0
edge,C0149844,18,8.666762964032934e-05,645,0,0.0
edge,C0014059,3,1.444460494005489e-05,645,0,0.0
edge,C1444077,23,0.00011074197120708749,645,0,0.0
edge,C0270897,14,6.740815638692282e-05,645,0,0.0
edge,C0191846,17,8.185276132697771e-05,645,0,0.0
edge,C1510477,14,6.740815638692282e-05,645,0,0.0
edge,C1321686,80,0.0003851894650681304,645,0,0.0
edge,C0861651,16,7.703789301362607e-05,645,0,0.0
edge,C2609419,74,0.0003563002551880206,645,0,0.0
edge,C0549418,51,0.0002455582839809331,645,0,0.0
edge,C0004991,14,6.740815638692282e-05,645,0,0.0
edge,C0852956,6,2.888920988010978e-05,645,0,0.0
edge,C0700345,41,0.00019740960084741683,645,0,0.0
edge,C0860850,13,6.259328807357118e-05,645,0,0.0
edge,C0019333,39,0.00018777986422071355,645,0,0.0
edge,C0877343,33,0.00015889065434060377,645,0,0.0
edge,C0847978,62,0.00029852183542780105,645,0,0.0
edge,C0919808,25,0.00012037170783379074,645,0,0.0
edge,C0521169,147,0.0007077856420626896,645,0,0.0
edge,C0549397,55,0.00026481775723433967,645,0,0.0
edge,C1112251,20,9.62973662670326e-05,645,0,0.0
edge,C0343084,65,0.0003129664403678559,645,0,0.0
edge,C0155967,46,0.00022148394241417498,645,0,0.0
edge,C0154782,15,7.222302470027445e-05,645,0,0.0
edge,C0264492,44,0.0002118542057874717,645,0,0.0
edge,C1608985,39,0.00018777986422071355,645,0,0.0
edge,C1392046,36,0.00017333525928065868,645,0,0.0
edge,C1963759,28,0.00013481631277384565,645,0,0.0
edge,C0029529,44,0.0002118542057874717,645,0,0.0
edge,C0041954,24,0.00011555683952043912,645,0,0.0
edge,C0883301,92,0.00044296788482834997,645,0,0.0
edge,C0677658,12,5.777841976021956e-05,645,0,0.0
edge,C0197494,16,7.703789301362607e-05,645,0,0.0
edge,C0267158,33,0.00015889065434060377,645,0,0.0
edge,C0159321,92,0.00044296788482834997,645,0,0.0
edge,C0857801,50,0.00024074341566758149,645,0,0.0
edge,C0239296,28,0.00013481631277384565,645,0,0.0
edge,C0267028,36,0.00017333525928065868,645,0,0.0
edge,C0524861,116,0.0005585247243487891,645,0,0.0
edge,C0853439,6,2.888920988010978e-05,645,0,0.0
edge,C0149836,30,0.0001444460494005489,645,0,0.0
edge,C0521530,105,0.0005055611729019212,645,0,0.0
edge,C0877009,9,4.333381482016467e-05,645,0,0.0
edge,C1112669,48,0.00023111367904087824,645,0,0.0
edge,C0403265,14,6.740815638692282e-05,645,0,0.0
edge,C0040336,24,0.00011555683952043912,645,0,0.0
edge,C0259813,37,0.0001781501275940103,645,0,0.0
edge,C0233681,24,0.00011555683952043912,645,0,0.0
edge,C0521235,14,6.740815638692282e-05,645,0,0.0
edge,C0156318,41,0.00019740960084741683,645,0,0.0
edge,C0027741,48,0.00023111367904087824,645,0,0.0
edge,C0856161,14,6.740815638692282e-05,645,0,0.0
edge,C0853546,23,0.00011074197120708749,645,0,0.0
edge,C0342095,9,4.333381482016467e-05,645,0,0.0
edge,C1536055,83,0.0003996340700081853,645,0,0.0
edge,C0851748,100,0.00048148683133516297,645,0,0.0
edge,C0277897,15,7.222302470027445e-05,645,0,0.0
edge,C0241148,73,0.000351485386874669,645,0,0.0
edge,C0407713,182,0.0008763060330299966,645,0,0.0
edge,C0177646,31,0.00014926091771390052,645,0,0.0
edge,C0009918,95,0.00045741248976840485,645,0,0.0
edge,C0001263,56,0.0002696326255476913,645,0,0.0
edge,C1608397,40,0.0001925947325340652,645,0,0.0
edge,C1112396,40,0.0001925947325340652,645,0,0.0
edge,C1095988,94,0.0004525976214550532,645,0,0.0
edge,C0009595,33,0.00015889065434060377,645,0,0.0
edge,C0037223,3,1.444460494005489e-05,645,0,0.0
edge,C0596611,19,9.148249795368096e-05,645,0,0.0
edge,C0419323,30,0.0001444460494005489,645,0,0.0
edge,C0852766,12,5.777841976021956e-05,645,0,0.0
edge,C0015787,26,0.00012518657614714237,645,0,0.0
edge,C0855235,24,0.00011555683952043912,645,0,0.0
edge,C0022078,20,9.62973662670326e-05,645,0,0.0
edge,C0026644,68,0.00032741104530791085,645,0,0.0
edge,C0455012,22,0.00010592710289373585,645,0,0.0
edge,C1956414,27,0.000130001444460494,645,0,0.0
edge,C0343357,10,4.81486831335163e-05,645,0,0.0
edge,C0003949,29,0.00013963118108719727,645,0,0.0
edge,C1096101,11,5.296355144686793e-05,645,0,0.0
edge,C0948011,16,7.703789301362607e-05,645,0,0.0
edge,C0948549,55,0.00026481775723433967,645,0,0.0
edge,C0035508,86,0.00041407867494824016,645,0,0.0
edge,C2609232,10,4.81486831335163e-05,645,0,0.0
edge,C0877854,52,0.00025037315229428474,645,0,0.0
edge,C1141868,23,0.00011074197120708749,645,0,0.0
edge,C0856304,148,0.0007126005103760412,645,0,0.0
edge,C1697454,24,0.00011555683952043912,645,0,0.0
edge,C2607947,63,0.00030333670374115267,645,0,0.0
edge,C0019087,77,0.0003707448601280755,645,0,0.0
edge,C0855273,16,7.703789301362607e-05,645,0,0.0
edge,C0750053,5,2.407434156675815e-05,645,0,0.0
edge,C0855327,44,0.0002118542057874717,645,0,0.0
edge,C0162279,26,0.00012518657614714237,645,0,0.0
edge,C0269190,71,0.00034185565024796573,645,0,0.0
edge,C0853314,46,0.00022148394241417498,645,0,0.0
edge,C0011551,74,0.0003563002551880206,645,0,0.0
edge,C0855637,10,4.81486831335163e-05,645,0,0.0
edge,C0014854,9,4.333381482016467e-05,645,0,0.0
edge,C0854253,60,0.0002888920988010978,645,0,0.0
edge,C0188413,37,0.0001781501275940103,645,0,0.0
edge,C0266642,3,1.444460494005489e-05,645,0,0.0
edge,C0851965,37,0.0001781501275940103,645,0,0.0
edge,C0854146,55,0.00026481775723433967,645,0,0.0
edge,C1168145,8,3.851894650681304e-05,645,0,0.0
edge,C1328331,79,0.00038037459675477873,645,0,0.0
edge,C0151946,49,0.00023592854735422986,645,0,0.0
edge,C0948991,25,0.00012037170783379074,645,0,0.0
edge,C0206754,11,5.296355144686793e-05,645,0,0.0
edge,C0409679,5,2.407434156675815e-05,645,0,0.0
edge,C0085278,21,0.00010111223458038423,645,0,0.0
edge,C1141949,55,0.00026481775723433967,645,0,0.0
edge,C0269131,22,0.00010592710289373585,645,0,0.0
edge,C0877359,24,0.00011555683952043912,645,0,0.0
edge,C1141957,153,0.0007366748519427994,645,0,0.0
edge,C0232431,99,0.00047667196302181135,645,0,0.0
edge,C0086565,71,0.00034185565024796573,645,0,0.0
edge,C0270971,3,1.444460494005489e-05,645,0,0.0
edge,C0231441,42,0.00020222446916076846,645,0,0.0
edge,C0549379,51,0.0002455582839809331,645,0,0.0
edge,C1112233,13,6.259328807357118e-05,645,0,0.0
edge,C1328379,25,0.00012037170783379074,645,0,0.0
edge,C0854108,2,9.62973662670326e-06,645,0,0.0
edge,C0086541,7,3.370407819346141e-05,645,0,0.0
edge,C0520888,81,0.00039000433338148204,645,0,0.0
edge,C0852625,92,0.00044296788482834997,645,0,0.0
edge,C0549493,7,3.370407819346141e-05,645,0,0.0
edge,C0278016,4,1.925947325340652e-05,645,0,0.0
edge,C0023380,88,0.0004237084115749434,645,0,0.0
edge,C0442845,29,0.00013963118108719727,645,0,0.0
edge,C0542120,33,0.00015889065434060377,645,0,0.0
edge,C0919872,34,0.00016370552265395543,645,0,0.0
edge,C0010308,10,4.81486831335163e-05,645,0,0.0
edge,C0553681,1,4.81486831335163e-06,645,0,0.0
edge,C1735647,16,7.703789301362607e-05,645,0,0.0
edge,C2242642,15,7.222302470027445e-05,645,0,0.0
edge,C0032788,44,0.0002118542057874717,645,0,0.0
edge,C0242707,18,8.666762964032934e-05,645,0,0.0
edge,C0040809,102,0.0004911165679618662,645,0,0.0
edge,C0476327,4,1.925947325340652e-05,645,0,0.0
edge,C0151683,33,0.00015889065434060377,645,0,0.0
edge,C0085628,50,0.00024074341566758149,645,0,0.0
edge,C0278106,31,0.00014926091771390052,645,0,0.0
edge,C0877065,33,0.00015889065434060377,645,0,0.0
edge,C0877064,48,0.00023111367904087824,645,0,0.0
edge,C0233571,30,0.0001444460494005489,645,0,0.0
edge,C0032606,33,0.00015889065434060377,645,0,0.0
edge,C0262988,48,0.00023111367904087824,645,0,0.0
edge,C1868710,23,0.00011074197120708749,645,0,0.0
edge,C0159039,2,9.62973662670326e-06,645,0,0.0
edge,C0021167,22,0.00010592710289373585,645,0,0.0
edge,C0020639,91,0.0004381530165149983,645,0,0.0
edge,C3251821,5,2.407434156675815e-05,645,0,0.0
edge,C0000729,29,0.00013963118108719727,645,0,0.0
edge,C0015624,6,2.888920988010978e-05,645,0,0.0
edge,C1141877,35,0.00016852039096730705,645,0,0.0
edge,C0151479,13,6.259328807357118e-05,645,0,0.0
edge,C0001807,49,0.00023592854735422986,645,0,0.0
edge,C0085315,31,0.00014926091771390052,645,0,0.0
edge,C0015696,7,3.370407819346141e-05,645,0,0.0
edge,C0151654,40,0.0001925947325340652,645,0,0.0
edge,C0004352,1,4.81486831335163e-06,645,0,0.0
edge,C0233514,11,5.296355144686793e-05,645,0,0.0
edge,C0270846,17,8.185276132697771e-05,645,0,0.0
edge,C0854631,17,8.185276132697771e-05,645,0,0.0
edge,C1510586,17,8.185276132697771e-05,645,0,0.0
edge,C0400263,33,0.00015889065434060377,645,0,0.0
edge,C0861143,41,0.00019740960084741683,645,0,0.0
edge,C0155973,58,0.00027926236217439454,645,0,0.0
edge,C0861112,65,0.0003129664403678559,645,0,0.0
edge,C0233794,47,0.0002262988107275266,645,0,0.0
edge,C0235970,22,0.00010592710289373585,645,0,0.0
edge,C0548823,10,4.81486831335163e-05,645,0,0.0
edge,C0241128,54,0.000260002888920988,645,0,0.0
edge,C0232910,15,7.222302470027445e-05,645,0,0.0
edge,C2242536,35,0.00016852039096730705,645,0,0.0
edge,C0948393,15,7.222302470027445e-05,645,0,0.0
edge,C1868980,2,9.62973662670326e-06,645,0,0.0
edge,C1095960,5,2.407434156675815e-05,645,0,0.0
edge,C0423086,35,0.00016852039096730705,645,0,0.0
edge,C0014431,2,9.62973662670326e-06,645,0,0.0
edge,C0851453,37,0.0001781501275940103,645,0,0.0
edge,C2225524,34,0.00016370552265395543,645,0,0.0
edge,C1383860,45,0.00021666907410082333,645,0,0.0
edge,C0151315,30,0.0001444460494005489,645,0,0.0
edge,C0031085,15,7.222302470027445e-05,645,0,0.0
edge,C0877331,11,5.296355144686793e-05,645,0,0.0
edge,C0553576,19,9.148249795368096e-05,645,0,0.0
edge,C0151631,10,4.81486831335163e-05,645,0,0.0
edge,C0270191,21,0.00010111223458038423,645,0,0.0
edge,C0438235,5,2.407434156675815e-05,645,0,0.0
edge,C0919747,8,3.851894650681304e-05,645,0,0.0
edge,C0851579,9,4.333381482016467e-05,645,0,0.0
edge,C1262012,25,0.00012037170783379074,645,0,0.0
edge,C0240059,49,0.00023592854735422986,645,0,0.0
edge,C0080178,16,7.703789301362607e-05,645,0,0.0
edge,C1262156,11,5.296355144686793e-05,645,0,0.0
edge,C0948981,20,9.62973662670326e-05,645,0,0.0
edge,C0877517,77,0.0003707448601280755,645,0,0.0
edge,C0236780,91,0.0004381530165149983,645,0,0.0
edge,C0948526,5,2.407434156675815e-05,645,0,0.0
edge,C0151599,5,2.407434156675815e-05,645,0,0.0
edge,C1760428,69,0.0003322259136212625,645,0,0.0
edge,C0948413,37,0.0001781501275940103,645,0,0.0
edge,C0151529,42,0.00020222446916076846,645,0,0.0
edge,C0151773,110,0.0005296355144686793,645,0,0.0
edge,C0004930,3,1.444460494005489e-05,645,0,0.0
edge,C0021364,9,4.333381482016467e-05,645,0,0.0
edge,C0854903,4,1.925947325340652e-05,645,0,0.0
edge,C0031315,12,5.777841976021956e-05,645,0,0.0
edge,C0542224,3,1.444460494005489e-05,645,0,0.0
edge,C0020039,40,0.0001925947325340652,645,0,0.0
edge,C0015459,74,0.0003563002551880206,645,0,0.0
edge,C0872380,43,0.00020703933747412008,645,0,0.0
edge,C0858254,48,0.00023111367904087824,645,0,0.0
edge,C0853118,17,8.185276132697771e-05,645,0,0.0
edge,C0877635,39,0.00018777986422071355,645,0,0.0
edge,C0231530,73,0.000351485386874669,645,0,0.0
edge,C0013447,28,0.00013481631277384565,645,0,0.0
edge,C0206019,17,8.185276132697771e-05,645,0,0.0
edge,C0497201,57,0.0002744474938610429,645,0,0.0
edge,C0851536,7,3.370407819346141e-05,645,0,0.0
edge,C0851535,32,0.00015407578602725215,645,0,0.0
edge,C0235821,11,5.296355144686793e-05,645,0,0.0
edge,C0151559,16,7.703789301362607e-05,645,0,0.0
edge,C0162164,39,0.00018777986422071355,645,0,0.0
edge,C0037317,41,0.00019740960084741683,645,0,0.0
edge,C0039242,15,7.222302470027445e-05,645,0,0.0
edge,C0750931,17,8.185276132697771e-05,645,0,0.0
edge,C0016867,18,8.666762964032934e-05,645,0,0.0
edge,C0392171,37,0.0001781501275940103,645,0,0.0
edge,C0344783,15,7.222302470027445e-05,645,0,0.0
edge,C0426498,46,0.00022148394241417498,645,0,0.0
edge,C0025517,9,4.333381482016467e-05,645,0,0.0
edge,C0233414,27,0.000130001444460494,645,0,0.0
edge,C0687133,50,0.00024074341566758149,645,0,0.0
edge,C0024138,2,9.62973662670326e-06,645,0,0.0
edge,C0438254,3,1.444460494005489e-05,645,0,0.0
edge,C0151872,29,0.00013963118108719727,645,0,0.0
edge,C0002886,8,3.851894650681304e-05,645,0,0.0
edge,C0232940,1,4.81486831335163e-06,645,0,0.0
edge,C1869091,10,4.81486831335163e-05,645,0,0.0
edge,C0151883,35,0.00016852039096730705,645,0,0.0
edge,C0158775,11,5.296355144686793e-05,645,0,0.0
edge,C0424295,68,0.00032741104530791085,645,0,0.0
edge,C0857576,4,1.925947325340652e-05,645,0,0.0
edge,C0236101,1,4.81486831335163e-06,645,0,0.0
edge,C0272315,1,4.81486831335163e-06,645,0,0.0
edge,C0270823,1,4.81486831335163e-06,645,0,0.0
edge,C0311277,20,9.62973662670326e-05,645,0,0.0
edge,C0153767,88,0.0004237084115749434,645,0,0.0
edge,C0002873,84,0.0004044489383215369,645,0,0.0
edge,C0186321,38,0.00018296499590736193,645,0,0.0
edge,C0740311,17,8.185276132697771e-05,645,0,0.0
edge,C0009766,20,9.62973662670326e-05,645,0,0.0
edge,C0035326,39,0.00018777986422071355,645,0,0.0
edge,C0850572,65,0.0003129664403678559,645,0,0.0
edge,C0919712,28,0.00013481631277384565,645,0,0.0
edge,C0860875,7,3.370407819346141e-05,645,0,0.0
edge,C0678201,44,0.0002118542057874717,645,0,0.0
edge,C0948179,3,1.444460494005489e-05,645,0,0.0
edge,C1096216,35,0.00016852039096730705,645,0,0.0
edge,C1737265,79,0.00038037459675477873,645,0,0.0
edge,C1096353,21,0.00010111223458038423,645,0,0.0
edge,C0344720,119,0.0005729693292888439,645,0,0.0
edge,C0853026,6,2.888920988010978e-05,645,0,0.0
edge,C0853755,41,0.00019740960084741683,645,0,0.0
edge,C0403200,13,6.259328807357118e-05,645,0,0.0
edge,C0262985,25,0.00012037170783379074,645,0,0.0
edge,C0340238,23,0.00011074197120708749,645,0,0.0
edge,C1868824,13,6.259328807357118e-05,645,0,0.0
edge,C0476369,50,0.00024074341566758149,645,0,0.0
edge,C0236747,29,0.00013963118108719727,645,0,0.0
edge,C0236748,75,0.00036111512350137223,645,0,0.0
edge,C2242576,45,0.00021666907410082333,645,0,0.0
edge,C0016397,112,0.0005392652510953826,645,0,0.0
edge,C0948246,27,0.000130001444460494,645,0,0.0
edge,C0855264,33,0.00015889065434060377,645,0,0.0
edge,C0862230,18,8.666762964032934e-05,645,0,0.0
edge,C0234630,17,8.185276132697771e-05,645,0,0.0
edge,C0740391,49,0.00023592854735422986,645,0,0.0
edge,C0032134,22,0.00010592710289373585,645,0,0.0
edge,C1536052,53,0.00025518802060763636,645,0,0.0
edge,C0521854,65,0.0003129664403678559,645,0,0.0
edge,C0730345,19,9.148249795368096e-05,645,0,0.0
edge,C1096106,44,0.0002118542057874717,645,0,0.0
edge,C1141933,60,0.0002888920988010978,645,0,0.0
edge,C0406855,51,0.0002455582839809331,645,0,0.0
edge,C0188602,64,0.0003081515720545043,645,0,0.0
edge,C1096218,22,0.00010592710289373585,645,0,0.0
edge,C0877511,11,5.296355144686793e-05,645,0,0.0
edge,C0015395,11,5.296355144686793e-05,645,0,0.0
edge,C0948241,8,3.851894650681304e-05,645,0,0.0
edge,C0524852,32,0.00015407578602725215,645,0,0.0
edge,C0341012,101,0.0004863016996485146,645,0,0.0
edge,C0853847,52,0.00025037315229428474,645,0,0.0
edge,C0149662,28,0.00013481631277384565,645,0,0.0
edge,C0178874,53,0.00025518802060763636,645,0,0.0
edge,C0079487,55,0.00026481775723433967,645,0,0.0
edge,C1535987,11,5.296355144686793e-05,645,0,0.0
edge,C0426747,47,0.0002262988107275266,645,0,0.0
edge,C0425241,6,2.888920988010978e-05,645,0,0.0
edge,C0162670,13,6.259328807357118e-05,645,0,0.0
edge,C0264523,19,9.148249795368096e-05,645,0,0.0
edge,C1322253,13,6.259328807357118e-05,645,0,0.0
edge,C1328411,60,0.0002888920988010978,645,0,0.0
edge,C0542211,11,5.296355144686793e-05,645,0,0.0
edge,C0863153,9,4.333381482016467e-05,645,0,0.0
edge,C0337629,195,0.0009388993211035678,645,0,0.0
edge,C1619705,69,0.0003322259136212625,645,0,0.0
edge,C0016385,54,0.000260002888920988,645,0,0.0
edge,C0853474,38,0.00018296499590736193,645,0,0.0
edge,C0741921,61,0.0002937069671144494,645,0,0.0
edge,C0853501,10,4.81486831335163e-05,645,0,0.0
edge,C0575507,19,9.148249795368096e-05,645,0,0.0
edge,C1868740,10,4.81486831335163e-05,645,0,0.0
edge,C1334715,7,3.370407819346141e-05,645,0,0.0
edge,C0151671,13,6.259328807357118e-05,645,0,0.0
edge,C0038044,7,3.370407819346141e-05,645,0,0.0
